source,target,weight
1,23675,392.8173746702335
1,23676,362.3199262082449
1,23679,384.7906504325936
1,23681,673.4578408832232
1,23776,735.9302392534471
1,23840,708.87353044892
1,23891,834.1152522915535
1,23931,583.0280136392972
1,23938,338.7599367534326
1,23943,357.892899080005
1,23976,221.00131152858745
1,24013,902.608271594191
1,24120,399.74702662012095
1,24162,425.6418340690507
1,24172,771.4240014906478
1,24212,869.7208354810689
1,24271,916.1763058300036
1,24317,601.6713791296014
1,24386,887.269063582994
1,24421,922.6757198954604
1,24428,801.0269147991248
1,24432,911.5162760697534
1,24434,804.27324970125
1,24436,783.1436785100551
1,24437,256.1410844019143
1,24438,216.7261473617347
1,24439,222.8780842752681
1,24440,330.07353119252383
1,24474,452.0956499131218
1,24518,928.625761282338
1,24519,870.3986296425593
1,24520,897.1499049276689
1,24521,645.9552886826673
1,24595,530.9982261133974
1,24596,559.6179277567422
1,24597,350.3837720964116
1,24598,386.6595046622967
1,24599,362.1651171836276
1,24613,932.5435025967516
1,24678,797.9301259394224
1,24716,847.1005899413362
1,24726,990.7685830102376
1,24730,970.0994845451032
1,24731,765.5859588673828
1,24736,585.1704658965899
1,24737,497.0745750308474
1,24739,276.6558217371624
1,24751,870.7792877747567
1,24752,485.7611219340927
1,24753,552.1653595357632
1,24755,895.8944812511569
1,24756,903.5584874297364
1,24757,885.0042881866458
1,24758,766.6915980697497
1,24759,772.909441895815
1,24760,800.8686073551452
1,24767,431.0893843462167
1,24775,874.0488965398476
1,24778,448.86927419388127
1,24865,917.173112964151
1,24904,874.1002269789963
1,25332,495.3546678683031
1,25339,511.9550892801997
1,25342,482.7122007241757
1,25344,972.142520293366
1,25345,978.476861555882
1,25346,985.513523359214
1,25347,975.6277461678864
1,25348,982.4570178592164
1,25350,955.6170344171794
1,25351,936.4336900102352
1,25352,841.9583991574841
1,25353,844.2714478533472
1,25357,784.3790696463146
1,25358,743.6050090203564
1,25359,741.709817493691
1,25360,747.4005632745782
1,25361,698.0579725413074
1,25362,709.2487939518301
1,25363,679.071238539368
1,25364,696.683473130571
1,25366,574.1047555440875
1,25367,553.4565625655598
1,25368,808.9833381560699
1,25463,913.3137950400278
1,25484,765.6738939394352
1,25517,977.8623063348527
1,25578,240.55140811034556
1,25646,334.3148477173635
1,25647,811.2607287679119
1,25652,320.6097044437259
1,25658,388.99249904328406
1,25659,386.08249083631824
1,25712,496.64291965898497
1,25790,566.25274589917
1,25858,284.08214835778864
1,25859,266.46738409030195
1,25882,404.5865700583674
1,26130,541.2608278830332
1,26131,569.5325422238168
1,26190,784.4553616933036
1,26191,736.3966488050348
1,26192,787.5474253010794
1,26193,772.1072532013512
1,26194,711.8443986203015
1,26195,692.8019967714622
1,26196,937.7606602218292
1,26197,930.964556930006
1,26198,918.9574129436618
1,26234,556.0860059794871
1,26247,333.0093197266942
1,26255,602.265546070554
1,26256,606.0942583727049
1,26260,937.5844434994918
1,26422,890.3775475354199
1,26423,919.2409506519592
1,26424,941.1218837765292
1,26433,744.4564355901955
1,26434,781.6734429376481
1,26435,634.1126179703689
1,26436,629.4589246297268
1,26437,850.2311789167951
1,26438,847.1034198308334
1,26439,871.3687330566387
1,26440,741.4493086024668
1,26471,775.1594646508239
1,26472,785.7487327079164
1,26473,797.6126659238003
1,26487,136.53807345339763
1,26499,169.48568847648886
1,26500,364.5567888013843
1,26501,147.13792954001562
1,26563,250.87902464269845
1,26569,391.67262696773446
1,26570,446.6002912063446
1,26694,312.33703215243594
1,26951,702.960855758234
1,26971,474.3662411981203
1,27076,135.07751630842895
1,27084,220.3408270177862
1,27085,578.5428090273606
1,27091,791.9727870857251
1,27095,474.2538949855152
1,27100,895.9259562902673
1,27104,556.3672791919078
1,27105,425.05670211046896
1,27107,581.6067392712287
1,27108,587.5917699604317
1,27202,270.6466944549395
1,27203,347.4399863856596
1,27217,182.64487108519572
1,27220,365.4852474991515
1,27221,385.2775279359644
1,27265,357.39358084251126
1,27266,873.5087137572866
1,27358,916.8248746141376
1,27360,933.5036399511883
1,27368,898.8288940880097
1,27369,787.199916420952
1,27370,843.6847257653584
1,27371,860.179891163876
1,27372,882.25152626157
1,27373,877.6812193609363
1,27374,879.0200246720865
1,27375,879.4534808549103
1,27376,889.7234600561546
1,27377,897.576377144615
1,27378,869.0141926385443
1,27417,309.5227823616612
1,27439,683.6136915109871
1,27449,615.5278868337487
1,27450,641.3418046311144
1,27451,605.6455867399304
1,27452,620.4795766358658
1,27507,846.9615860150436
1,27508,965.7014499341174
1,27569,931.2383141760088
1,27748,204.38438935638567
1,27749,97.54608510673005
1,27750,295.5348065169056
1,27751,243.7122136326465
1,27753,130.6777571655915
1,27761,564.2621511682123
1,27806,294.9196181732018
1,27812,335.1102502646249
1,27813,342.9431968395464
1,27975,938.6941424432852
1,28023,408.2439923990231
1,28041,326.50281584026857
1,28111,306.50768838226804
1,28118,165.18835870585428
1,28213,666.4385875440836
1,28219,511.10420881137367
1,28349,847.9064801819184
1,28396,790.9460045949163
1,28397,876.9278618160439
1,28408,920.1741019672952
1,28409,916.8525798169244
1,28410,912.0628053665204
1,28414,718.7925005934666
1,28424,996.8936253599164
1,28425,908.4466585335622
1,28695,897.3864675888863
1,28771,481.9280530920968
1,29840,963.6026520955272
1,29893,984.2619507821088
1,29897,979.8369065985572
1,29901,975.18443836041
1,29904,971.2006186688384
1,29907,966.9696431955906
1,29910,963.204717985926
1,30250,304.2101813001067
1,30469,803.1254789985749
1,30470,730.737916969423
1,30471,730.1194860226387
1,30484,362.783548699435
1,30661,412.60003308404015
1,30662,445.1963848732656
1,30667,399.2115427957515
1,30668,409.25133550078607
1,30755,863.3893792001435
1,30780,628.2951085291222
1,30825,785.6336741495163
1,30826,925.1702489516985
1,30827,746.548274953719
1,30828,763.9154644810832
1,30829,751.4457839498892
1,30830,782.0496451445845
1,30831,747.796045569332
1,30832,740.8022057270532
1,30892,537.4673253241357
1,30900,447.9154965071036
1,30901,456.9372898379359
1,30902,448.9824997019928
1,30903,530.9259901813114
1,30904,556.6270030057661
1,30905,561.1665528511754
1,30906,571.0558958471468
1,30909,586.7602728492229
1,30910,603.8993914364336
1,30911,614.6157723792708
1,30912,623.4402075155774
1,30913,627.6821474235171
1,30914,631.6797404073008
1,30915,634.5174284870948
1,30916,636.2701422777583
1,30917,638.7283570858606
1,30918,641.117580147243
1,30919,643.2970537802529
1,30920,647.1333257875601
1,30921,649.8804786331514
1,30922,655.5432345731032
1,30923,673.5915409567513
1,30924,696.5341123350389
1,30925,717.7558444661017
1,30926,712.0524193906945
1,30927,726.0883884475513
1,30928,754.8148794094061
1,30992,829.7579264926792
1,31063,632.380582668905
1,31284,544.6908881071269
1,31285,512.3595191013858
1,31291,786.1693858363044
1,31325,654.3300627751283
1,31377,811.7071037469088
1,31412,715.997498260299
1,31413,803.4762762243091
1,31414,850.1408694429795
1,31415,941.5314972439317
1,31416,967.9455628448678
1,31417,976.8541568064747
1,31418,981.7302156623656
1,31419,953.23852426954
1,31420,930.2318661541212
1,31421,922.9968541162316
1,31422,896.4767408531468
1,31423,862.5608481779419
1,31424,781.6333595527237
1,31425,838.3815084750071
1,31426,816.4190027527534
1,31427,832.3131613791875
1,31428,833.5101964131167
1,31429,839.4334380357384
1,31430,852.1316624376958
1,31431,859.5903338299162
1,31432,827.7779154101968
1,31433,816.1728791607056
1,31434,793.749597221643
1,31471,972.064166385558
1,31472,930.8074803151248
1,31473,912.4707174110704
1,31474,856.0685869297573
1,31475,779.8013780724009
1,31476,813.9142427262377
1,31477,785.7632260018852
1,31478,706.5994355518586
1,31479,740.3684598624269
1,31480,618.2278257435123
1,31481,485.4292986230063
1,31482,511.00265034591695
1,31483,561.2298960120793
1,31484,571.691575908088
1,31485,586.9079294550324
1,31486,610.2675311022208
1,31620,773.9135564346249
1,31621,47.160715441522605
1,31667,421.564733243104
1,31940,636.7511151199129
1,31941,648.2941234529488
1,31942,386.92523984741166
1,32016,593.3454195406337
1,32032,720.3322815605754
1,32038,762.4072579300915
1,32039,759.2817061724572
1,32040,711.7330870189707
1,32041,726.8953340839766
1,32042,777.4808796417611
1,32053,980.6108653006102
1,32259,387.86605978507714
1,32260,406.1410368861698
1,32361,218.5545535217876
1,32382,322.5247189821001
1,32383,350.02170163722786
1,32384,339.8720494579133
1,32390,192.595034663566
1,32456,981.6253270564888
1,32461,890.4975692413251
1,32462,652.3902688976085
1,32467,954.6464800498665
1,32468,711.5245912375245
1,32469,991.549195959676
1,32478,961.4746232708352
1,32479,942.3023736448146
1,32480,923.327819518749
1,32481,921.5413850690084
1,32482,821.8864428680884
1,32483,848.9955633645134
1,32484,890.0102242572754
1,32485,955.5719159710396
1,32504,879.7197921241543
1,32575,687.0833214959507
1,32576,695.4623490990697
1,32577,691.3790886551895
1,32578,673.5965022283067
1,32750,843.3062114768815
1,32751,846.56513247699
1,32752,567.730815212383
1,32764,768.3527178194208
1,32768,478.7399078288229
1,32783,922.0738821035362
1,32784,912.6033165833892
1,32828,656.5746004305256
1,32837,935.633381855754
1,32838,592.4665518879341
1,32850,959.4179485537016
1,32878,580.9686269506271
1,32992,897.5387050751896
1,33034,388.0610387246608
1,33036,936.982699241364
1,33037,949.7115797487264
1,33041,668.1226014967332
1,33042,687.2490073260625
1,33043,745.1318454132366
1,33048,686.6462584707915
1,33050,875.3258067994788
1,33051,840.7420371633325
1,33054,980.2300732506302
1,33057,924.2157620080036
1,33058,901.6574640654992
1,33059,892.639151388738
1,33060,999.9765004017004
1,33180,683.5359975201073
1,33265,848.9203758878679
1,33266,791.865410815408
1,33267,717.0127876223817
1,33771,787.5924544310847
1,33800,932.5600938402812
1,33997,816.5895415736845
1,34072,999.0897455699344
1,34082,982.699729143433
1,34126,376.2470295327569
1,34134,736.4824346349559
1,34241,219.6011090445744
1,34249,852.4357268464076
1,34320,990.180293391898
1,34321,989.6528667728724
1,34358,983.7963273009324
1,34430,475.09372528227874
1,34438,932.9400486186148
1,34439,933.424526956118
1,34440,934.4831792316317
1,34441,934.9546353796665
1,34442,935.827770110367
1,34443,936.3378720158072
1,34444,937.3843568836708
1,34445,937.6474570944754
1,34446,938.3409058945552
1,34447,938.7888681713486
1,34448,939.9263393157272
1,34449,940.2992656534198
1,34450,949.0935326044682
1,34451,950.6589257418436
1,34452,960.4601248509194
1,34453,962.1898542882712
1,34454,976.231845260862
1,34455,969.0743658490286
1,34456,969.4290770961688
1,34457,933.5549138066892
1,34458,941.9554605813732
1,34459,963.9668721407786
1,34460,928.524410696895
1,34618,381.37718342766857
1,34625,465.9209023754101
1,34739,327.74543551457964
1,34740,334.604600462561
1,34771,738.0664171714806
1,34774,386.10150614094334
1,34791,523.1686500169044
